,afam_pop,state_x,county_x,tract_x,tract_id,total_pop,state_y,county_y,tract_y,percent
1423,216,26,125,133003,125133003,3262,26,125,133003,0.07
1424,0,26,121,990000,121990000,0,26,121,990000,0.0
1425,7,26,125,121700,125121700,5625,26,125,121700,0.0
1426,264,26,125,135000,125135000,3502,26,125,135000,0.08
1427,26,26,125,135100,125135100,5517,26,125,135100,0.0
1428,161,26,125,135200,125135200,3328,26,125,135200,0.05
1429,241,26,125,135300,125135300,5288,26,125,135300,0.05
1430,190,26,125,136101,125136101,4985,26,125,136101,0.04
1431,1053,26,125,136102,125136102,4493,26,125,136102,0.23
1432,8,26,125,138301,125138301,3827,26,125,138301,0.0
1433,19,26,125,138302,125138302,7199,26,125,138302,0.0
1434,694,26,125,140301,125140301,3956,26,125,140301,0.18
1435,353,26,125,140302,125140302,3648,26,125,140302,0.1
1436,2259,26,125,140900,125140900,5239,26,125,140900,0.43
1437,248,26,125,143500,125143500,5801,26,125,143500,0.04
1438,388,26,125,144701,125144701,3959,26,125,144701,0.1
1439,47,26,125,145501,125145501,3740,26,125,145501,0.01
1440,69,26,125,145502,125145502,3896,26,125,145502,0.02
1441,604,26,125,145900,125145900,3030,26,125,145900,0.2
1442,0,26,065,006002,065006002,3721,26,065,006002,0.0
1443,1699,26,163,530900,163530900,1793,26,163,530900,0.95
1444,579,26,163,527200,163527200,605,26,163,527200,0.96
1445,810,26,163,527300,163527300,944,26,163,527300,0.86
1446,1743,26,163,533900,163533900,2908,26,163,533900,0.6
1447,933,26,163,552800,163552800,5097,26,163,552800,0.18
1448,1174,26,077,002905,077002905,8402,26,077,002905,0.14
1449,20,26,077,002801,077002801,4489,26,077,002801,0.0
1450,1172,26,077,002903,077002903,5566,26,077,002903,0.21
1451,254,26,077,003004,077003004,7814,26,077,003004,0.03
1452,818,26,077,000202,077000202,909,26,077,000202,0.9
1453,166,26,077,001100,077001100,1846,26,077,001100,0.09
1454,735,26,077,001506,077001506,8093,26,077,001506,0.09
1455,373,26,077,001601,077001601,2804,26,077,001601,0.13
1456,190,26,077,000201,077000201,2183,26,077,000201,0.09
1457,2048,26,077,001000,077001000,5874,26,077,001000,0.35
1458,656,26,077,001502,077001502,4446,26,077,001502,0.15
1459,638,26,077,001507,077001507,6679,26,077,001507,0.1
1460,69,26,077,001604,077001604,1843,26,077,001604,0.04
1461,662,26,125,157300,125157300,3432,26,125,157300,0.19
1462,1485,26,125,161000,125161000,1873,26,125,161000,0.79
1463,1999,26,125,161300,125161300,3386,26,125,161300,0.59
1464,1199,26,125,162200,125162200,1319,26,125,162200,0.91
1465,471,26,125,165200,125165200,3519,26,125,165200,0.13
1466,625,26,125,181600,125181600,5547,26,125,181600,0.11
1467,0,26,143,971100,143971100,2639,26,143,971100,0.0
1468,0,26,143,970100,143970100,1803,26,143,970100,0.0
1469,0,26,143,971000,143971000,3767,26,143,971000,0.0
1470,12,26,143,970500,143970500,877,26,143,970500,0.01
1471,0,26,143,970600,143970600,2184,26,143,970600,0.0
1472,0,26,143,970200,143970200,1813,26,143,970200,0.0
1473,0,26,143,970400,143970400,2075,26,143,970400,0.0
1474,24,26,143,970300,143970300,3124,26,143,970300,0.01
1475,633,26,099,241500,099241500,3504,26,099,241500,0.18
1476,614,26,099,241900,099241900,4858,26,099,241900,0.13
1477,372,26,099,245100,099245100,3804,26,099,245100,0.1
1478,26,26,099,251000,099251000,1606,26,099,251000,0.02
1479,65,26,099,251600,099251600,3142,26,099,251600,0.02
1480,93,26,099,252200,099252200,2787,26,099,252200,0.03
1481,161,26,099,254200,099254200,4409,26,099,254200,0.04
1482,146,26,099,256500,099256500,1501,26,099,256500,0.1
1483,1255,26,099,258100,099258100,3759,26,099,258100,0.33
1484,187,26,099,260600,099260600,2773,26,099,260600,0.07
1485,40,26,099,261400,099261400,2752,26,099,261400,0.01
1486,2309,26,163,533400,163533400,2345,26,163,533400,0.98
1487,1334,26,163,535400,163535400,1513,26,163,535400,0.88
1488,478,26,163,552400,163552400,2815,26,163,552400,0.17
1489,3885,26,163,546800,163546800,4026,26,163,546800,0.96
1490,97,26,163,550900,163550900,2786,26,163,550900,0.03
1491,2618,26,163,551600,163551600,3557,26,163,551600,0.74
1492,1534,26,163,553100,163553100,1751,26,163,553100,0.88
1493,969,26,163,553300,163553300,1023,26,163,553300,0.95
1494,1497,26,163,554300,163554300,4804,26,163,554300,0.31
1495,1319,26,163,513200,163513200,1659,26,163,513200,0.8
1496,1688,26,163,507500,163507500,1879,26,163,507500,0.9
1497,1099,26,163,508000,163508000,1179,26,163,508000,0.93
1498,1000,26,163,514500,163514500,1015,26,163,514500,0.99
1499,1619,26,163,515200,163515200,1991,26,163,515200,0.81
1500,500,26,163,516100,163516100,506,26,163,516100,0.99
1501,693,26,163,516800,163516800,850,26,163,516800,0.82
1502,630,26,163,520200,163520200,2981,26,163,520200,0.21
1503,506,26,163,520300,163520300,2473,26,163,520300,0.2
1504,1821,26,163,522000,163522000,1932,26,163,522000,0.94
1505,1086,26,163,522300,163522300,1161,26,163,522300,0.94
1506,294,26,163,523300,163523300,3247,26,163,523300,0.09
1507,20,26,061,000100,061000100,2586,26,061,000100,0.01
1508,5,26,061,000200,061000200,3076,26,061,000200,0.0
1509,14,26,061,000300,061000300,2097,26,061,000300,0.01
1510,17,26,061,000400,061000400,3147,26,061,000400,0.01
1511,10,26,061,000500,061000500,3732,26,061,000500,0.0
1512,1,26,061,000600,061000600,3893,26,061,000600,0.0
1513,3,26,061,000700,061000700,3324,26,061,000700,0.0
1514,174,26,061,000800,061000800,6520,26,061,000800,0.03
1515,31,26,061,000900,061000900,5110,26,061,000900,0.01
1516,0,26,061,001000,061001000,2875,26,061,001000,0.0
1517,0,26,061,990000,061990000,0,26,061,990000,0.0
1518,0,26,063,990000,063990000,0,26,063,990000,0.0
1519,1343,26,065,001703,065001703,4286,26,065,001703,0.31
1520,591,26,065,002101,065002101,2110,26,065,002101,0.28
1521,808,26,065,003103,065003103,6279,26,065,003103,0.13
1522,280,26,065,004490,065004490,3913,26,065,004490,0.07
1523,154,26,065,004491,065004491,1228,26,065,004491,0.13
1524,356,26,065,004492,065004492,3417,26,065,004492,0.1
1525,191,26,065,004494,065004494,3360,26,065,004494,0.06
1526,381,26,065,005402,065005402,4156,26,065,005402,0.09
1527,3,26,065,006001,065006001,3415,26,065,006001,0.0
1528,217,26,099,230602,099230602,6373,26,099,230602,0.03
1529,861,26,099,247601,099247601,2086,26,099,247601,0.41
1530,435,26,099,247602,099247602,4700,26,099,247602,0.09
1531,1,26,099,268200,099268200,4021,26,099,268200,0.0
1532,1019,26,099,268300,099268300,2594,26,099,268300,0.39
1533,67,26,163,562500,163562500,1838,26,163,562500,0.04
1534,222,26,163,563500,163563500,5972,26,163,563500,0.04
1535,107,26,163,563700,163563700,1663,26,163,563700,0.06
1536,184,26,163,564000,163564000,2062,26,163,564000,0.09
1537,181,26,163,564300,163564300,2584,26,163,564300,0.07
1538,396,26,163,566500,163566500,2150,26,163,566500,0.18
1539,316,26,163,567300,163567300,4340,26,163,567300,0.07
1540,231,26,163,567400,163567400,2772,26,163,567400,0.08
1541,3849,26,163,570400,163570400,5261,26,163,570400,0.73
1542,1885,26,163,570600,163570600,2311,26,163,570600,0.82
1543,1530,26,163,571000,163571000,1929,26,163,571000,0.79
1544,628,26,163,572200,163572200,5957,26,163,572200,0.11
1545,137,26,163,572400,163572400,1220,26,163,572400,0.11
1546,529,26,099,263400,099263400,3713,26,099,263400,0.14
1547,8,26,099,216000,099216000,3989,26,099,216000,0.0
1548,61,26,013,000100,013000100,4102,26,013,000100,0.01
1549,800,26,013,000200,013000200,4405,26,013,000200,0.18
1550,0,26,013,990100,013990100,0,26,013,990100,0.0
1551,100,26,045,020601,045020601,3860,26,045,020601,0.03
1552,200,26,161,405400,161405400,2106,26,161,405400,0.09
1553,467,26,161,405500,161405500,2273,26,161,405500,0.21
1554,1023,26,161,405600,161405600,4931,26,161,405600,0.21
1555,624,26,161,410200,161410200,2444,26,161,410200,0.26
1556,1008,26,161,412100,161412100,3374,26,161,412100,0.3
1557,1518,26,161,412700,161412700,5551,26,161,412700,0.27
1558,1139,26,161,413200,161413200,4394,26,161,413200,0.26
1559,226,26,161,415200,161415200,2178,26,161,415200,0.1
1560,175,26,161,415800,161415800,3668,26,161,415800,0.05
1561,636,26,163,510500,163510500,4130,26,163,510500,0.15
1562,1097,26,163,511200,163511200,1243,26,163,511200,0.88
1563,1223,26,163,512600,163512600,1244,26,163,512600,0.98
1564,2444,26,163,514300,163514300,2533,26,163,514300,0.96
1565,97,26,163,569300,163569300,3508,26,163,569300,0.03
1566,13,26,163,569900,163569900,2702,26,163,569900,0.0
1567,2309,26,163,570100,163570100,4156,26,163,570100,0.56
1568,2635,26,163,570800,163570800,2906,26,163,570800,0.91
1569,571,26,163,571700,163571700,2374,26,163,571700,0.24
1570,441,26,163,571800,163571800,2940,26,163,571800,0.15
1571,4074,26,163,541500,163541500,4296,26,163,541500,0.95
1572,2179,26,163,541700,163541700,2293,26,163,541700,0.95
1573,2850,26,163,543200,163543200,2994,26,163,543200,0.95
1574,1622,26,163,545300,163545300,1703,26,163,545300,0.95
1575,1589,26,163,545400,163545400,1720,26,163,545400,0.92
1576,758,26,163,545600,163545600,5163,26,163,545600,0.15
1577,2538,26,163,546700,163546700,2994,26,163,546700,0.85
1578,538,26,163,550200,163550200,4054,26,163,550200,0.13
1579,2667,26,163,551400,163551400,4259,26,163,551400,0.63
1580,278,26,163,551800,163551800,3502,26,163,551800,0.08
1581,83,26,163,552000,163552000,3073,26,163,552000,0.03
1582,309,26,163,552300,163552300,3274,26,163,552300,0.09
1583,1399,26,163,555100,163555100,4439,26,163,555100,0.32
1584,49,26,163,557400,163557400,3250,26,163,557400,0.02
1585,5,26,163,557600,163557600,2883,26,163,557600,0.0
1586,283,26,163,557900,163557900,4796,26,163,557900,0.06
1587,335,26,163,572500,163572500,1969,26,163,572500,0.17
1588,76,26,163,573000,163573000,3182,26,163,573000,0.02
1589,229,26,163,574600,163574600,4605,26,163,574600,0.05
1590,119,26,163,575600,163575600,1546,26,163,575600,0.08
1591,358,26,163,577400,163577400,3719,26,163,577400,0.1
1592,2416,26,125,161700,125161700,3152,26,125,161700,0.77
1593,3548,26,125,162300,125162300,3971,26,125,162300,0.89
1594,338,26,125,165100,125165100,4039,26,125,165100,0.08
1595,885,26,125,167000,125167000,5436,26,125,167000,0.16
1596,445,26,125,167900,125167900,2641,26,125,167900,0.17
1597,61,26,125,170300,125170300,2713,26,125,170300,0.02
1598,477,26,125,171000,125171000,4635,26,125,171000,0.1
1599,2805,26,125,171300,125171300,3429,26,125,171300,0.82
1600,41,26,125,125600,125125600,2952,26,125,125600,0.01
1601,94,26,125,126300,125126300,4967,26,125,126300,0.02
1602,77,26,125,128500,125128500,3348,26,125,128500,0.02
1603,0,26,125,131500,125131500,4046,26,125,131500,0.0
1604,10,26,041,970800,041970800,4135,26,041,970800,0.0
1605,23,26,041,970500,041970500,4154,26,041,970500,0.01
1606,0,26,041,970400,041970400,5451,26,041,970400,0.0
1607,4,26,041,971100,041971100,3173,26,041,971100,0.0
1608,0,26,041,970600,041970600,4058,26,041,970600,0.0
1609,114,26,161,410900,161410900,1528,26,161,410900,0.07
1610,963,26,161,414000,161414000,3411,26,161,414000,0.28
1611,543,26,161,414200,161414200,2904,26,161,414200,0.19
1612,24,26,161,426000,161426000,4128,26,161,426000,0.01
1613,221,26,161,400500,161400500,7293,26,161,400500,0.03
1614,347,26,161,400200,161400200,6093,26,161,400200,0.06
1615,109,26,161,402600,161402600,2252,26,161,402600,0.05
1616,133,26,161,402700,161402700,5422,26,161,402700,0.02
1617,28,26,065,004700,065004700,2856,26,065,004700,0.01
1618,38,26,065,005002,065005002,3690,26,065,005002,0.01
1619,188,26,065,005202,065005202,3637,26,065,005202,0.05
1620,287,26,065,005502,065005502,6040,26,065,005502,0.05
1621,262,26,065,003902,065003902,4346,26,065,003902,0.06
1622,365,26,065,002000,065002000,3108,26,065,002000,0.12
1623,291,26,065,002600,065002600,1859,26,065,002600,0.16
1624,28,26,065,005600,065005600,2954,26,065,005600,0.01
1625,4,26,065,005900,065005900,5346,26,065,005900,0.0
1626,36,26,065,006100,065006100,4444,26,065,006100,0.01
1627,376,26,065,004902,065004902,5169,26,065,004902,0.07
1628,331,26,065,003200,065003200,2226,26,065,003200,0.15
1629,445,26,065,003801,065003801,3789,26,065,003801,0.12
1630,362,26,065,004901,065004901,7202,26,065,004901,0.05
1631,143,26,065,005001,065005001,7099,26,065,005001,0.02
1632,602,26,065,005302,065005302,6709,26,065,005302,0.09
1633,227,26,163,564600,163564600,6234,26,163,564600,0.04
1634,2095,26,163,567000,163567000,3782,26,163,567000,0.55
1635,0,26,163,569100,163569100,2517,26,163,569100,0.0
1636,155,26,163,569200,163569200,2618,26,163,569200,0.06
1637,562,26,163,564800,163564800,4565,26,163,564800,0.12
1638,366,26,163,518600,163518600,381,26,163,518600,0.96
1639,101,26,163,583300,163583300,2626,26,163,583300,0.04
1640,37,26,163,584100,163584100,1621,26,163,584100,0.02
1641,3469,26,163,584800,163584800,5774,26,163,584800,0.6
1642,2778,26,163,586200,163586200,7082,26,163,586200,0.39
1643,2595,26,163,587900,163587900,6544,26,163,587900,0.4
1644,391,26,163,595100,163595100,5522,26,163,595100,0.07
1645,277,26,163,599000,163599000,5563,26,163,599000,0.05
1646,2912,26,163,537700,163537700,3119,26,163,537700,0.93
1647,1610,26,163,538300,163538300,1897,26,163,538300,0.85
1648,3440,26,163,538400,163538400,4579,26,163,538400,0.75
1649,5140,26,163,539200,163539200,5310,26,163,539200,0.97
1650,3263,26,163,540600,163540600,3452,26,163,540600,0.95
1651,4265,26,163,541000,163541000,4503,26,163,541000,0.95
1652,2206,26,163,541300,163541300,2822,26,163,541300,0.78
1653,231,26,163,588100,163588100,2343,26,163,588100,0.1
1654,789,26,163,577000,163577000,3724,26,163,577000,0.21
1655,450,26,163,577900,163577900,4334,26,163,577900,0.1
1656,603,26,163,578500,163578500,5061,26,163,578500,0.12
1657,399,26,163,579100,163579100,1757,26,163,579100,0.23
1658,972,26,163,579200,163579200,3325,26,163,579200,0.29
1659,339,26,163,579800,163579800,1647,26,163,579800,0.21
1660,8,26,163,580300,163580300,2844,26,163,580300,0.0
1661,0,26,163,580400,163580400,2616,26,163,580400,0.0
1662,593,26,099,262600,099262600,2496,26,099,262600,0.24
1663,527,26,099,262900,099262900,4072,26,099,262900,0.13
1664,35,26,099,212000,099212000,5500,26,099,212000,0.01
1665,387,26,099,221100,099221100,6956,26,099,221100,0.06
1666,91,26,099,221200,099221200,6081,26,099,221200,0.01
1667,195,26,099,222800,099222800,3232,26,099,222800,0.06
1668,263,26,099,224500,099224500,4099,26,099,224500,0.06
1669,0,26,099,225400,099225400,7578,26,099,225400,0.0
1670,42,26,099,225500,099225500,5599,26,099,225500,0.01
1671,16,26,099,226100,099226100,7483,26,099,226100,0.0
1672,1473,26,099,258900,099258900,2724,26,099,258900,0.54
1673,232,26,099,260800,099260800,2747,26,099,260800,0.08
1674,551,26,099,261000,099261000,3590,26,099,261000,0.15
1675,49,26,099,217000,099217000,2879,26,099,217000,0.02
1676,145,26,067,031200,067031200,5129,26,067,031200,0.03
1677,58,26,067,031500,067031500,5633,26,067,031500,0.01
1678,1938,26,163,517500,163517500,2621,26,163,517500,0.74
1679,749,26,163,518500,163518500,940,26,163,518500,0.8
1680,160,26,163,523100,163523100,1662,26,163,523100,0.1
1681,238,26,163,524200,163524200,5998,26,163,524200,0.04
1682,193,26,163,526400,163526400,1513,26,163,526400,0.13
1683,2111,26,163,530100,163530100,2213,26,163,530100,0.95
1684,1426,26,163,530800,163530800,1551,26,163,530800,0.92
1685,1070,26,163,500400,163500400,1208,26,163,500400,0.89
1686,1352,26,163,504100,163504100,1356,26,163,504100,1.0
1687,2773,26,163,500800,163500800,3125,26,163,500800,0.89
1688,2625,26,163,501900,163501900,2860,26,163,501900,0.92
1689,2029,26,163,502000,163502000,2174,26,163,502000,0.93
1690,1971,26,163,504300,163504300,2039,26,163,504300,0.97
1691,947,26,163,505000,163505000,969,26,163,505000,0.98
1692,1517,26,163,506400,163506400,2165,26,163,506400,0.7
1693,0,26,103,002500,103002500,2497,26,103,002500,0.0
1694,23,26,103,000400,103000400,1943,26,103,000400,0.01
1695,55,26,103,000600,103000600,2694,26,103,000600,0.02
1696,4,26,103,001100,103001100,1594,26,103,001100,0.0
1697,26,26,103,001300,103001300,4109,26,103,001300,0.01
1698,5,26,103,001900,103001900,1546,26,103,001900,0.0
1699,145,26,027,002000,027002000,4299,26,027,002000,0.03
1700,745,26,027,002100,027002100,5573,26,027,002100,0.13
1701,836,26,027,002200,027002200,5883,26,027,002200,0.14
1702,9,26,029,000100,029000100,1848,26,029,000100,0.0
1703,8,26,029,000200,029000200,1248,26,029,000200,0.01
1704,9,26,029,000300,029000300,2347,26,029,000300,0.0
1705,10,26,029,000400,029000400,2677,26,029,000400,0.0
1706,11,26,067,031300,067031300,8117,26,067,031300,0.0
1707,1,26,067,030200,067030200,2922,26,067,030200,0.0
1708,405,26,125,194300,125194300,3943,26,125,194300,0.1
1709,202,26,125,124000,125124000,5409,26,125,124000,0.04
1710,27,26,125,128100,125128100,2912,26,125,128100,0.01
1711,125,26,125,130400,125130400,2862,26,125,130400,0.04
1712,39,26,125,120000,125120000,3129,26,125,120000,0.01
1713,18,26,125,120300,125120300,3435,26,125,120300,0.01
1714,13,26,125,121000,125121000,3282,26,125,121000,0.0
1715,99,26,125,124500,125124500,6194,26,125,124500,0.02
1716,0,26,125,127000,125127000,5513,26,125,127000,0.0
1717,198,26,125,128000,125128000,3568,26,125,128000,0.06
1718,76,26,125,134400,125134400,4515,26,125,134400,0.02
1719,0,26,125,134600,125134600,4282,26,125,134600,0.0
1720,112,26,125,137700,125137700,1738,26,125,137700,0.06
1721,141,26,125,138100,125138100,5298,26,125,138100,0.03
1722,2165,26,125,141000,125141000,5618,26,125,141000,0.39
1723,104,26,125,132100,125132100,5916,26,125,132100,0.02
1724,11,26,125,132500,125132500,3561,26,125,132500,0.0
1725,2025,26,125,133100,125133100,4385,26,125,133100,0.46
1726,197,26,125,145700,125145700,3007,26,125,145700,0.07
1727,995,26,125,141100,125141100,3018,26,125,141100,0.33
1728,559,26,125,141300,125141300,3765,26,125,141300,0.15
1729,731,26,125,142100,125142100,1561,26,125,142100,0.47
1730,632,26,125,150100,125150100,3390,26,125,150100,0.19
1731,110,26,125,150600,125150600,2805,26,125,150600,0.04
1732,151,26,125,150700,125150700,4533,26,125,150700,0.03
1733,0,26,125,152700,125152700,2967,26,125,152700,0.0
1734,229,26,125,154500,125154500,2456,26,125,154500,0.09
1735,272,26,125,156100,125156100,4581,26,125,156100,0.06
1736,558,26,005,031200,005031200,5601,26,005,031200,0.1
1737,70,26,005,031100,005031100,6522,26,005,031100,0.01
1738,1816,26,125,162400,125162400,2563,26,125,162400,0.71
1739,2290,26,125,160400,125160400,2764,26,125,160400,0.83
1740,2365,26,125,161400,125161400,4081,26,125,161400,0.58
1741,2525,26,125,162000,125162000,3514,26,125,162000,0.72
1742,302,26,125,165000,125165000,3032,26,125,165000,0.1
1743,1067,26,125,166100,125166100,3582,26,125,166100,0.3
1744,950,26,125,167500,125167500,5328,26,125,167500,0.18
1745,187,26,125,170100,125170100,2891,26,125,170100,0.06
1746,347,26,125,173000,125173000,4236,26,125,173000,0.08
1747,13,26,037,010500,037010500,3802,26,037,010500,0.0
1748,1,26,037,010701,037010701,2072,26,037,010701,0.0
1749,62,26,037,010901,037010901,2902,26,037,010901,0.02
1750,15,26,037,010201,037010201,2225,26,037,010201,0.01
1751,0,26,029,000500,029000500,562,26,029,000500,0.0
1752,1,26,029,000800,029000800,2894,26,029,000800,0.0
1753,2,26,029,000900,029000900,1894,26,029,000900,0.0
1754,4739,26,163,538500,163538500,4885,26,163,538500,0.97
1755,2609,26,163,539000,163539000,2774,26,163,539000,0.94
1756,2059,26,163,539700,163539700,2063,26,163,539700,1.0
1757,1840,26,163,565300,163565300,5076,26,163,565300,0.36
1758,45,26,163,581900,163581900,4190,26,163,581900,0.01
1759,132,26,163,583000,163583000,2629,26,163,583000,0.05
1760,991,26,163,583900,163583900,3874,26,163,583900,0.26
1761,2722,26,163,500200,163500200,2914,26,163,500200,0.93
1762,1795,26,163,500300,163500300,1936,26,163,500300,0.93
1763,1506,26,163,500500,163500500,1537,26,163,500500,0.98
1764,2613,26,163,501100,163501100,2709,26,163,501100,0.96
1765,3062,26,163,501300,163501300,3122,26,163,501300,0.98
1766,23,26,163,560100,163560100,2661,26,163,560100,0.01
1767,71,26,163,562800,163562800,3373,26,163,562800,0.02
1768,370,26,163,563400,163563400,5162,26,163,563400,0.07
1769,273,26,163,564200,163564200,4030,26,163,564200,0.07
1770,886,26,163,564700,163564700,4611,26,163,564700,0.19
1771,565,26,163,565000,163565000,4914,26,163,565000,0.11
1772,391,26,163,565700,163565700,3284,26,163,565700,0.12
1773,444,26,163,565800,163565800,3625,26,163,565800,0.12
1774,417,26,163,566400,163566400,977,26,163,566400,0.43
1775,1097,26,163,567800,163567800,5128,26,163,567800,0.21
1776,111,26,163,569400,163569400,2504,26,163,569400,0.04
1777,250,26,163,571600,163571600,1845,26,163,571600,0.14
1778,3,26,043,950100,043950100,1639,26,043,950100,0.0
1779,4,26,043,950700,043950700,3415,26,043,950700,0.0
1780,2,26,043,950300,043950300,4581,26,043,950300,0.0
1781,18,26,043,950200,043950200,4429,26,043,950200,0.0
1782,18,26,043,950500,043950500,2724,26,043,950500,0.01
1783,58,26,043,950600,043950600,4598,26,043,950600,0.01
1784,54,26,043,950400,043950400,4184,26,043,950400,0.01
1785,0,26,063,950100,063950100,1298,26,063,950100,0.0
1786,12,26,063,950700,063950700,3449,26,063,950700,0.0
1787,0,26,063,951100,063951100,2123,26,063,951100,0.0
1788,25,26,063,951200,063951200,3945,26,063,951200,0.01
1789,0,26,063,950300,063950300,2226,26,063,950300,0.0
1790,0,26,063,950200,063950200,2075,26,063,950200,0.0
1791,12,26,063,950600,063950600,2634,26,063,950600,0.0
1792,9,26,063,950500,063950500,2089,26,063,950500,0.0
1793,1695,26,163,507300,163507300,1828,26,163,507300,0.93
1794,2115,26,163,507400,163507400,2218,26,163,507400,0.95
1795,1354,26,163,512900,163512900,1574,26,163,512900,0.86
1796,2931,26,163,516700,163516700,3102,26,163,516700,0.94
1797,1877,26,163,517000,163517000,3359,26,163,517000,0.56
1798,699,26,163,517100,163517100,1140,26,163,517100,0.61
1799,1495,26,163,518000,163518000,2787,26,163,518000,0.54
1800,173,26,163,518400,163518400,297,26,163,518400,0.58
1801,3166,26,163,542900,163542900,3634,26,163,542900,0.87
1802,3221,26,163,538900,163538900,3312,26,163,538900,0.97
1803,3085,26,163,542200,163542200,3150,26,163,542200,0.98
1804,2525,26,163,542500,163542500,2681,26,163,542500,0.94
1805,910,26,163,543500,163543500,1021,26,163,543500,0.89
1806,536,26,163,543800,163543800,739,26,163,543800,0.73
1807,1884,26,163,544100,163544100,1984,26,163,544100,0.95
1808,2523,26,163,545200,163545200,2562,26,163,545200,0.98
1809,44,26,139,022600,139022600,2056,26,139,022600,0.02
1810,3,26,139,020100,139020100,5255,26,139,020100,0.0
1811,338,26,139,023100,139023100,11372,26,139,023100,0.03
1812,0,26,139,020200,139020200,4386,26,139,020200,0.0
1813,1834,26,163,544300,163544300,2376,26,163,544300,0.77
1814,2938,26,163,545500,163545500,4193,26,163,545500,0.7
1815,1392,26,049,001100,049001100,1490,26,049,001100,0.93
1816,501,26,049,001500,049001500,1331,26,049,001500,0.38
1817,1291,26,049,001700,049001700,1492,26,049,001700,0.87
1818,1568,26,049,001800,049001800,2004,26,049,001800,0.78
1819,2023,26,049,003100,049003100,2260,26,049,003100,0.9
1820,1431,26,049,003300,049003300,2297,26,049,003300,0.62
1821,23,26,049,010110,049010110,2524,26,049,010110,0.01
1822,1021,26,049,010504,049010504,4013,26,049,010504,0.25
1823,348,26,049,010912,049010912,3006,26,049,010912,0.12
1824,398,26,049,011010,049011010,5521,26,049,011010,0.07
1825,814,26,049,011214,049011214,5955,26,049,011214,0.14
1826,446,26,049,011610,049011610,6839,26,049,011610,0.07
1827,1710,26,163,554400,163554400,3215,26,163,554400,0.53
1828,952,26,163,554600,163554600,3836,26,163,554600,0.25
1829,1777,26,163,555300,163555300,3028,26,163,555300,0.59
1830,157,26,163,556500,163556500,2152,26,163,556500,0.07
1831,2,26,163,556800,163556800,1897,26,163,556800,0.0
1832,222,26,163,557100,163557100,2419,26,163,557100,0.09
1833,78,26,163,558600,163558600,1828,26,163,558600,0.04
1834,44,26,163,559100,163559100,2404,26,163,559100,0.02
1835,255,26,163,560400,163560400,5840,26,163,560400,0.04
1836,132,26,163,562400,163562400,5337,26,163,562400,0.02
1837,41,26,163,562700,163562700,3599,26,163,562700,0.01
1838,233,26,049,012702,049012702,5531,26,049,012702,0.04
1839,354,26,049,012905,049012905,3423,26,049,012905,0.1
1840,1,26,049,012907,049012907,2228,26,049,012907,0.0
1841,769,26,049,003500,049003500,3061,26,049,003500,0.25
1842,2265,26,049,000100,049000100,2417,26,049,000100,0.94
1843,3,26,049,010201,049010201,1650,26,049,010201,0.0
1844,143,26,049,011502,049011502,3045,26,049,011502,0.05
1845,37,26,049,012504,049012504,2048,26,049,012504,0.02
1846,1405,26,049,000600,049000600,1842,26,049,000600,0.76
1847,1313,26,049,003000,049003000,4089,26,049,003000,0.32
1848,231,26,049,010910,049010910,2919,26,049,010910,0.08
1849,0,26,049,012003,049012003,3187,26,049,012003,0.0
1850,28,26,049,012602,049012602,1540,26,049,012602,0.02
1851,1046,26,049,001400,049001400,1326,26,049,001400,0.79
1852,1911,26,049,010911,049010911,4100,26,049,010911,0.47
1853,86,26,049,011712,049011712,2773,26,049,011712,0.03
1854,0,26,049,013002,049013002,4009,26,049,013002,0.0
1855,19,26,103,002000,103002000,2274,26,103,002000,0.01
1856,2,26,103,002200,103002200,3249,26,103,002200,0.0
1857,6,26,103,001600,103001600,2200,26,103,001600,0.0
1858,14,26,123,971000,123971000,5060,26,123,971000,0.0
1859,25,26,123,971200,123971200,4762,26,123,971200,0.01
1860,21,26,123,970300,123970300,3763,26,123,970300,0.01
1861,10,26,123,970400,123970400,5209,26,123,970400,0.0
1862,30,26,123,970600,123970600,4199,26,123,970600,0.01
1863,215,26,123,970700,123970700,4292,26,123,970700,0.05
1864,59,26,123,970900,123970900,4401,26,123,970900,0.01
1865,112,26,123,970500,123970500,4677,26,123,970500,0.02
1866,28,26,123,970800,123970800,3279,26,123,970800,0.01
1867,123,26,123,970100,123970100,4314,26,123,970100,0.03
1868,20,26,123,971100,123971100,4186,26,123,971100,0.0
1869,9,26,133,970100,133970100,4010,26,133,970100,0.0
1870,29,26,133,970400,133970400,3357,26,133,970400,0.01
1871,19,26,133,970200,133970200,4220,26,133,970200,0.0
1872,8,26,133,970300,133970300,2987,26,133,970300,0.0
1873,52,26,133,970500,133970500,4279,26,133,970500,0.01
1874,139,26,133,970600,133970600,4379,26,133,970600,0.03
1875,66,26,137,950300,137950300,5495,26,137,950300,0.01
1876,1,26,137,950600,137950600,4582,26,137,950600,0.0
1877,7,26,137,950100,137950100,2803,26,137,950100,0.0
1878,58,26,137,950200,137950200,5903,26,137,950200,0.01
1879,179,26,163,573100,163573100,4050,26,163,573100,0.04
1880,67,26,163,573300,163573300,4449,26,163,573300,0.02
1881,115,26,163,573600,163573600,6709,26,163,573600,0.02
1882,9,26,163,573800,163573800,5170,26,163,573800,0.0
1883,63,26,163,573900,163573900,5166,26,163,573900,0.01
